 Mv1       Mv2        Mvp         lamL       alpha2      alpha3        Omega        protonSI      Br(H->v1v1)     Br(H->v2v2)     Br(H->v-v+)     Br(H->AA)      Width_H   
125.13   1785.75    832.88   1.049E+01   -9.070E-01   9.070E-01     3.856E-08     6.106E-05      0.000E+00       0.000E+00       0.000E+00      5.585E-03      4.282E-03 
96.85   1979.55    370.77   1.070E+01   -6.996E-01   6.996E-01     5.935E-06     1.055E-04      0.000E+00       0.000E+00       0.000E+00      4.429E-04      4.260E-03 
108.81   1212.01    728.47   1.401E+00   -7.981E-01   7.981E-01     6.306E-04     1.437E-06      0.000E+00       0.000E+00       0.000E+00      8.677E-03      4.295E-03 
140.85   1768.16    1512.11   1.067E+01   3.192E-01   -3.192E-01     2.524E-08     4.994E-05      0.000E+00       0.000E+00       0.000E+00      8.246E-03      4.293E-03 
139.87   1271.82    679.62   1.570E+00   -5.257E-01   5.257E-01     3.032E-05     1.096E-06      0.000E+00       0.000E+00       0.000E+00      8.289E-03      4.293E-03 
85.64   1779.42    221.15   -1.134E+01   8.647E-01   -8.647E-01     4.946E-06     1.512E-04      0.000E+00       0.000E+00       0.000E+00      1.637E-01      5.091E-03 
121.79   1701.30    1651.16   -6.911E+00   5.741E-01   -5.741E-01     1.647E-06     2.796E-05      0.000E+00       0.000E+00       0.000E+00      1.031E-02      4.302E-03 
131.97   1666.47    1555.81   -1.074E+01   5.564E-01   -5.564E-01     2.327E-08     5.757E-05      0.000E+00       0.000E+00       0.000E+00      1.086E-02      4.304E-03 
139.78   1518.95    770.59   -5.087E+00   -3.667E-01   3.667E-01     5.234E-07     1.152E-05      0.000E+00       0.000E+00       0.000E+00      1.189E-02      4.309E-03 
77.64   453.14    408.27   -6.288E+00   -6.653E-01   6.653E-01     4.824E-05     5.644E-05      0.000E+00       0.000E+00       0.000E+00      2.297E-02      4.358E-03 
130.36   339.67    1604.82   -7.290E+00   4.622E-01   -4.622E-01     1.078E-07     2.718E-05      0.000E+00       0.000E+00       0.000E+00      1.038E-02      4.302E-03 
87.37   1886.96    1231.82   -2.944E+00   -6.896E-01   6.896E-01     6.169E-05     9.801E-06      0.000E+00       0.000E+00       0.000E+00      1.014E-02      4.301E-03 
66.15   504.52    1975.36   -7.732E+00   -3.980E-01   3.980E-01     1.416E-05     1.171E-04      0.000E+00       0.000E+00       0.000E+00      1.019E-02      4.302E-03 
117.21   218.63    127.89   -8.448E+00   -2.142E-01   2.142E-01     6.026E-06     4.507E-05      0.000E+00       0.000E+00       0.000E+00      4.298E-01      7.466E-03 
62.62   1266.05    1234.97   1.824E+00   7.384E-01   -7.384E-01     2.316E-06     7.263E-06      0.000E+00       0.000E+00       0.000E+00      9.257E-03      4.297E-03 
117.23   1249.55    743.35   -2.732E+00   5.351E-01   -5.351E-01     7.322E-05     4.712E-06      0.000E+00       0.000E+00       0.000E+00      1.085E-02      4.304E-03 
131.24   303.79    1133.53   8.487E+00   -3.491E-01   3.491E-01     5.150E-08     3.634E-05      0.000E+00       0.000E+00       0.000E+00      7.697E-03      4.291E-03 
131.18   1242.62    866.32   1.020E+01   5.348E-01   -5.348E-01     2.553E-08     5.250E-05      0.000E+00       0.000E+00       0.000E+00      5.927E-03      4.283E-03 
125.25   608.37    803.21   -1.470E+00   7.534E-01   -7.534E-01     7.470E-05     1.196E-06      0.000E+00       0.000E+00       0.000E+00      1.005E-02      4.301E-03 
47.49   451.09    631.80   -4.737E+00   6.119E-01   -6.119E-01     4.437E-02     8.434E-05      1.000E+00       0.000E+00       0.000E+00      1.043E-07      5.496E+02 
142.22   146.41    863.41   -4.489E+00   -9.058E-02   9.058E-02     1.152E-06     8.667E-06      0.000E+00       0.000E+00       0.000E+00      1.115E-02      4.306E-03 
109.34   1548.62    686.17   -5.420E+00   2.536E-01   -2.536E-01     2.313E-05     2.130E-05      0.000E+00       0.000E+00       0.000E+00      1.294E-02      4.314E-03 
103.14   288.04    499.92   -9.706E+00   -8.709E-01   8.709E-01     7.259E-06     7.667E-05      0.000E+00       0.000E+00       0.000E+00      2.331E-02      4.359E-03 
43.87   1363.16    1162.55   1.305E+00   9.652E-01   -9.652E-01     1.600E-02     7.481E-06      9.999E-01       0.000E+00       0.000E+00      6.235E-07      6.434E+01 
63.92   1002.68    111.80   7.536E+00   6.236E-01   -6.236E-01     2.101E-06     1.190E-04      0.000E+00       0.000E+00       0.000E+00      4.374E-01      7.568E-03 
72.93   1221.75    1384.62   6.943E+00   7.662E-01   -7.662E-01     5.926E-05     7.788E-05      0.000E+00       0.000E+00       0.000E+00      8.582E-03      4.295E-03 
54.46   914.58    55.36   1.530E+00   1.003E-01   -1.003E-01     1.427E-03     6.722E-06      3.605E-01       0.000E+00       6.393E-01      8.593E-05      6.943E+01 
125.70   1391.98    1342.36   -2.266E+00   -5.023E-01   5.023E-01     1.428E-05     2.822E-06      0.000E+00       0.000E+00       0.000E+00      9.900E-03      4.300E-03 
101.30   1583.54    1497.89   4.879E+00   2.094E-01   -2.094E-01     3.209E-05     2.008E-05      0.000E+00       0.000E+00       0.000E+00      8.963E-03      4.296E-03 
88.33   426.22    1234.07   7.604E+00   -7.830E-01   7.830E-01     1.171E-05     6.397E-05      0.000E+00       0.000E+00       0.000E+00      8.192E-03      4.293E-03 
84.58   540.08    1437.68   -6.637E+00   -8.886E-01   8.886E-01     1.327E-05     5.309E-05      0.000E+00       0.000E+00       0.000E+00      1.053E-02      4.303E-03 
94.07   1086.63    1025.37   2.959E+00   -7.905E-01   7.905E-01     7.696E-05     8.551E-06      0.000E+00       0.000E+00       0.000E+00      8.753E-03      4.295E-03 
104.03   717.82    1716.67   -3.812E+00   5.226E-01   -5.226E-01     4.017E-05     1.163E-05      0.000E+00       0.000E+00       0.000E+00      9.959E-03      4.301E-03 
87.36   671.04    147.33   -1.049E+01   9.110E-01   -9.110E-01     5.799E-06     1.245E-04      0.000E+00       0.000E+00       0.000E+00      4.083E-01      7.196E-03 
117.71   1588.77    1725.33   -4.287E+00   2.950E-01   -2.950E-01     2.765E-05     1.151E-05      0.000E+00       0.000E+00       0.000E+00      9.992E-03      4.301E-03 
88.20   961.40    131.70   -8.565E-01   -5.002E-01   5.002E-01     5.727E-04     8.140E-07      0.000E+00       0.000E+00       0.000E+00      2.335E-02      4.360E-03 
50.83   962.34    1113.32   6.925E+00   -5.795E-01   5.795E-01     4.292E-02     1.577E-04      1.000E+00       0.000E+00       0.000E+00      4.362E-08      7.936E+02 
79.71   657.15    1058.76   -8.064E+00   -6.379E-01   6.379E-01     1.690E-05     8.814E-05      0.000E+00       0.000E+00       0.000E+00      1.174E-02      4.308E-03 
90.81   1914.33    952.24   -1.459E+00   -4.433E-01   4.433E-01     1.994E-04     2.228E-06      0.000E+00       0.000E+00       0.000E+00      1.000E-02      4.301E-03 
52.13   1430.32    703.46   -1.177E+01   8.026E-01   -8.026E-01     8.646E-02     4.339E-04      1.000E+00       0.000E+00       0.000E+00      3.870E-08      1.969E+03 
78.01   1799.69    565.34   -1.765E+00   -7.978E-02   7.978E-02     4.546E-04     4.406E-06      0.000E+00       0.000E+00       0.000E+00      1.110E-02      4.306E-03 
85.80   1158.92    215.58   -8.524E+00   -4.587E-01   4.587E-01     8.557E-06     8.515E-05      0.000E+00       0.000E+00       0.000E+00      1.199E-01      4.838E-03 
135.71   312.66    929.15   -1.157E+01   3.727E-01   -3.727E-01     1.820E-08     6.323E-05      0.000E+00       0.000E+00       0.000E+00      1.361E-02      4.316E-03 
124.39   644.14    806.20   -8.026E+00   -3.437E-01   3.437E-01     2.013E-07     3.615E-05      0.000E+00       0.000E+00       0.000E+00      1.323E-02      4.315E-03 
52.19   396.41    1830.51   -8.169E+00   3.925E-01   -3.925E-01     4.272E-02     2.084E-04      1.000E+00       0.000E+00       0.000E+00      4.724E-08      9.402E+02 
141.71   599.43    645.54   1.115E+01   -6.216E-01   6.216E-01     2.187E-08     5.383E-05      0.000E+00       0.000E+00       0.000E+00      3.165E-03      4.271E-03 
86.81   1890.74    913.57   3.647E+00   -8.202E-01   8.202E-01     5.028E-05     1.523E-05      0.000E+00       0.000E+00       0.000E+00      8.327E-03      4.293E-03 
111.46   1104.30    491.58   -7.522E+00   1.353E-01   -1.353E-01     1.286E-05     3.948E-05      0.000E+00       0.000E+00       0.000E+00      1.991E-02      4.344E-03 
48.48   1012.39    974.66   -3.278E+00   8.148E-01   -8.148E-01     1.811E-02     3.877E-05      1.000E+00       0.000E+00       0.000E+00      1.952E-07      2.341E+02 
60.60   1825.05    1706.46   7.572E+00   1.281E-01   -1.281E-01     2.388E-03     1.335E-04      1.000E+00       0.000E+00       0.000E+00      1.782E-07      2.139E+02 
141.94   1085.06    236.75   -7.574E+00   4.537E-01   -4.537E-01     1.142E-07     2.477E-05      0.000E+00       0.000E+00       0.000E+00      7.501E-02      4.603E-03 
105.43   234.43    1463.77   1.631E+00   -1.175E-01   1.175E-01     3.658E-04     2.072E-06      0.000E+00       0.000E+00       0.000E+00      9.354E-03      4.298E-03 
135.97   1567.00    151.54   -5.682E+00   8.234E-01   -8.234E-01     3.104E-07     1.518E-05      0.000E+00       0.000E+00       0.000E+00      1.624E-01      5.083E-03 
130.49   652.74    1963.68   1.071E+01   4.042E-01   -4.042E-01     2.122E-08     5.856E-05      0.000E+00       0.000E+00       0.000E+00      8.796E-03      4.295E-03 
142.31   1714.08    418.50   4.214E+00   -1.514E-01   1.514E-01     8.880E-07     7.628E-06      0.000E+00       0.000E+00       0.000E+00      3.233E-03      4.272E-03 
100.52   1155.01    421.31   5.224E+00   6.773E-01   -6.773E-01     2.709E-05     2.337E-05      0.000E+00       0.000E+00       0.000E+00      2.688E-03      4.269E-03 
130.92   241.61    1494.10   -1.033E+01   2.348E-01   -2.348E-01     2.710E-08     5.413E-05      0.000E+00       0.000E+00       0.000E+00      1.092E-02      4.305E-03 
56.26   373.53    964.90   7.851E+00   -7.033E-01   7.033E-01     1.408E-02     1.661E-04      1.000E+00       0.000E+00       0.000E+00      6.027E-08      5.209E+02 
67.49   1339.84    600.43   1.735E+00   5.368E-01   -5.368E-01     4.123E-04     5.665E-06      0.000E+00       0.000E+00       0.000E+00      8.186E-03      4.293E-03 
124.98   877.61    1770.73   1.609E+00   1.095E-02   -1.095E-02     4.177E-05     1.440E-06      0.000E+00       0.000E+00       0.000E+00      9.425E-03      4.298E-03 
80.30   1795.96    1379.42   1.157E+01   4.492E-01   -4.492E-01     7.390E-06     1.787E-04      0.000E+00       0.000E+00       0.000E+00      7.921E-03      4.292E-03 
127.11   288.30    1228.81   9.431E+00   3.174E-02   -3.174E-02     3.933E-08     4.782E-05      0.000E+00       0.000E+00       0.000E+00      7.813E-03      4.291E-03 
126.70   1874.92    799.83   -2.266E+00   -2.597E-02   2.597E-02     1.260E-05     2.778E-06      0.000E+00       0.000E+00       0.000E+00      1.042E-02      4.303E-03 
139.32   474.27    1650.77   7.403E+00   6.007E-01   -6.007E-01     9.803E-08     2.456E-05      0.000E+00       0.000E+00       0.000E+00      8.788E-03      4.295E-03 
56.20   628.19    1398.68   -1.156E+01   -4.147E-01   4.147E-01     2.986E-02     3.611E-04      1.000E+00       0.000E+00       0.000E+00      4.300E-08      1.139E+03 
69.14   1710.76    870.71   -1.116E+01   4.952E-01   -4.952E-01     1.567E-05     2.237E-04      0.000E+00       0.000E+00       0.000E+00      1.424E-02      4.319E-03 
142.77   1422.76    1581.16   6.848E+00   -3.922E-01   3.922E-01     1.446E-07     2.001E-05      0.000E+00       0.000E+00       0.000E+00      8.772E-03      4.295E-03 
111.93   1398.80    1683.02   9.200E+00   -7.802E-01   7.802E-01     1.023E-05     5.857E-05      0.000E+00       0.000E+00       0.000E+00      8.668E-03      4.295E-03 
61.76   205.70    1944.17   5.110E+00   -6.958E-01   6.958E-01     3.961E-04     5.856E-05      9.999E-01       0.000E+00       0.000E+00      6.838E-07      5.798E+01 
92.24   1714.43    1076.29   3.250E-01   3.958E-01   -3.958E-01     8.101E-03     1.073E-07      0.000E+00       0.000E+00       0.000E+00      9.473E-03      4.298E-03 
141.28   1467.35    1923.83   -7.339E+00   -2.327E-01   2.327E-01     1.270E-07     2.347E-05      0.000E+00       0.000E+00       0.000E+00      1.014E-02      4.301E-03 
46.46   404.73    1966.88   -5.542E+00   9.840E-01   -9.840E-01     7.545E-02     1.205E-04      1.000E+00       0.000E+00       0.000E+00      5.077E-08      8.497E+02 
61.57   1167.36    1943.01   -3.065E+00   -7.297E-01   7.297E-01     1.917E-04     2.119E-05      9.998E-01       0.000E+00       0.000E+00      1.801E-06      2.350E+01 
84.66   807.37    839.36   7.034E+00   -4.604E-01   4.604E-01     1.334E-05     5.952E-05      0.000E+00       0.000E+00       0.000E+00      6.879E-03      4.287E-03 
91.44   333.91    742.59   1.287E+00   7.514E-01   -7.514E-01     4.485E-04     1.712E-06      0.000E+00       0.000E+00       0.000E+00      8.828E-03      4.296E-03 
82.83   290.72    1467.06   -1.065E+01   3.092E-01   -3.092E-01     5.717E-06     1.426E-04      0.000E+00       0.000E+00       0.000E+00      1.106E-02      4.305E-03 
70.21   1987.56    780.03   -2.596E+00   -6.241E-01   6.241E-01     3.054E-04     1.174E-05      0.000E+00       0.000E+00       0.000E+00      1.081E-02      4.304E-03 
117.88   1307.97    778.79   6.095E+00   8.426E-01   -8.426E-01     1.217E-05     2.319E-05      0.000E+00       0.000E+00       0.000E+00      6.758E-03      4.287E-03 
62.97   253.46    1010.77   -3.607E+00   -1.072E-02   1.072E-02     3.095E-06     2.808E-05      0.000E+00       0.000E+00       0.000E+00      1.063E-02      4.303E-03 
99.33   1767.12    1791.70   -1.068E+01   3.521E-01   -3.521E-01     5.636E-06     1.001E-04      0.000E+00       0.000E+00       0.000E+00      1.057E-02      4.303E-03 
33.12   1276.66    1679.23   7.982E-01   -6.197E-01   6.197E-01     8.754E-02     4.842E-06      1.000E+00       0.000E+00       0.000E+00      4.116E-07      9.959E+01 
110.03   116.44    669.14   -1.279E+00   -7.809E-01   7.809E-01     2.848E-04     1.172E-06      0.000E+00       0.000E+00       0.000E+00      1.020E-02      4.302E-03 
148.02   1754.81    215.55   -3.053E+00   -4.628E-01   4.628E-01     5.258E-06     3.704E-06      0.000E+00       0.000E+00       0.000E+00      2.960E-02      4.388E-03 
50.78   295.33    1842.50   4.262E+00   7.947E-01   -7.947E-01     1.742E-02     5.987E-05      1.000E+00       0.000E+00       0.000E+00      1.314E-07      3.026E+02 
82.00   1966.41    584.36   -2.168E+00   -9.241E-01   9.241E-01     1.195E-04     6.025E-06      0.000E+00       0.000E+00       0.000E+00      1.135E-02      4.307E-03 
145.05   1153.79    1352.14   7.283E+00   -7.839E-01   7.839E-01     1.223E-07     2.194E-05      0.000E+00       0.000E+00       0.000E+00      8.404E-03      4.294E-03 
131.04   1040.78    331.41   -7.300E+00   9.293E-01   -9.293E-01     1.068E-07     2.697E-05      0.000E+00       0.000E+00       0.000E+00      3.503E-02      4.412E-03 
47.95   371.51    1684.51   -3.016E+00   1.089E-01   -1.089E-01     1.767E-02     3.355E-05      1.000E+00       0.000E+00       0.000E+00      2.021E-07      2.111E+02 
93.32   1747.46    804.25   2.756E+00   -5.637E-01   5.637E-01     8.851E-05     7.537E-06      0.000E+00       0.000E+00       0.000E+00      8.318E-03      4.293E-03 
122.67   267.04    410.55   -9.759E+00   7.763E-02   -7.763E-02     2.884E-07     5.495E-05      0.000E+00       0.000E+00       0.000E+00      3.164E-02      4.397E-03 
41.03   1558.73    765.21   -2.805E+00   9.482E-01   -9.482E-01     7.461E-02     3.938E-05      1.000E+00       0.000E+00       0.000E+00      1.123E-07      4.227E+02 
58.18   1311.82    319.94   -7.545E+00   -9.429E-01   9.429E-01     6.895E-03     1.435E-04      1.000E+00       0.000E+00       0.000E+00      5.107E-07      3.599E+02 
109.43   598.46    1391.32   -2.208E+00   -3.467E-01   3.467E-01     1.078E-04     3.527E-06      0.000E+00       0.000E+00       0.000E+00      9.891E-03      4.300E-03 
15.22   16.33    407.46   -1.526E+00   2.361E-01   -2.361E-01     8.464E-02     7.853E-05      5.729E-01       4.271E-01       0.000E+00      2.732E-09      1.971E+04 
68.50   489.99    1496.92   2.860E+00   -3.308E-01   3.308E-01     1.985E-04     1.495E-05      0.000E+00       0.000E+00       0.000E+00      9.238E-03      4.297E-03 
50.04   1718.17    791.36   -2.410E+00   5.441E-01   -5.441E-01     7.863E-03     1.969E-05      1.000E+00       0.000E+00       0.000E+00      4.380E-07      1.054E+02 
45.58   1246.22    1105.08   3.208E+00   -9.913E-01   9.913E-01     3.337E-02     4.192E-05      1.000E+00       0.000E+00       0.000E+00      1.205E-07      3.160E+02 
83.41   1955.92    1320.47   4.323E+00   -6.730E-01   6.730E-01     3.489E-05     2.315E-05      0.000E+00       0.000E+00       0.000E+00      8.885E-03      4.296E-03 
106.19   786.73    923.80   -2.852E+00   5.967E-01   -5.967E-01     6.836E-05     6.247E-06      0.000E+00       0.000E+00       0.000E+00      1.048E-02      4.303E-03 
120.02   842.81    1605.02   1.165E+01   7.099E-01   -7.099E-01     6.374E-07     8.183E-05      0.000E+00       0.000E+00       0.000E+00      8.312E-03      4.293E-03 
68.74   812.86    201.31   -7.998E+00   -9.548E-01   9.548E-01     2.522E-05     1.162E-04      0.000E+00       0.000E+00       0.000E+00      1.339E-01      4.916E-03 
70.30   910.98    1763.18   7.761E+00   7.047E-01   -7.047E-01     3.850E-05     1.046E-04      0.000E+00       0.000E+00       0.000E+00      8.901E-03      4.296E-03 
101.42   164.31    952.40   -7.120E+00   4.224E-01   -4.224E-01     1.266E-05     4.265E-05      0.000E+00       0.000E+00       0.000E+00      1.189E-02      4.309E-03 
